# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
804 609 29.9333782
805 24 0
806 1038 39.5783234
807 824 48.846611
808 1148 50.124855
809 21 0
810 83 0
811 51 0
812 246 41.2083054
813 974 33.8829651
814 289 0
815 374 0
816 968 0
817 231 0
818 161 0
819 19 0
820 1074 0
821 282 0
822 505 26.1907463
823 696 0
824 603 37.1633644
825 713 50.6536407
826 415 43.432373
827 1030 0
828 1092 41.3361473
829 80 0
830 619 0
831 626 0
832 630 0
833 442 0
834 633 0
835 622 0
836 129 0
837 288 0
838 502 0
839 150 46.7489357
840 494 50.1919365
841 251 0
842 51 28.1316681
843 515 38.2581024
844 492 0
845 842 0
846 655 0
847 1120 0
848 865 53.9883308
849 1122 55.0298157
850 1169 52.7969818
851 129 0
852 1006 45.1914597
853 80 0
854 174 51.8182945
855 391 50.3715897
856 43 0
857 251 0
858 730 42.6684761
859 21 0
860 2 0
861 80 0
862 282 0
863 18 0
864 251 0
865 1157 37.7483368
866 80 0
867 95 0
868 1140 46.1267204
869 392 0
870 80 0
871 497 0
872 702 57.1579971
873 243 0
874 74 58.0719757
875 205 0
876 683 40.0799866
877 824 0
878 19 0
879 353 0
880 459 35.3752861
881 814 39.5911865
882 745 0
883 57 0
884 58 0
885 262 57.1276093
886 191 0
887 289 0
888 24 0
889 2 0
890 724 55.9075546
891 1140 46.1267204
892 392 0
893 80 0
894 420 39.2891426
895 305 0
896 712 63.9946251
897 720 57.0373993
898 603 39.5129318
899 967 0
900 987 37.2120285
901 283 33.9677582
902 1143 40.6030312
903 353 0
904 505 31.8148594
905 40 49.0337677
906 40 49.0337677
907 704 0
908 151 41.891037
909 57 0
910 750 27.9059143
911 750 34.2462769
912 488 0
913 80 0
914 607 44.0622749
915 223 52.2150497
916 37 0
917 58 0
918 54 0
919 45 0
920 485 0
921 157 0
922 643 0
923 12 0
924 1008 0
925 603 34.6149063
926 40 0
927 54 0
928 614 0
